domain,step,input_domain,target_domain,representation,family,selected_step,ridge_tuning_mse,selected_tuning_mse,probe,population,root,standardized_rmse
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_176364202,0.2739537662773323
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_197585375,0.29876967822319106
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_24993146,0.33892140595206527
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_340453041,0.2806038486838945
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_444631845,0.26959115523637783
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_468207512,0.24252928532058823
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_553888770,0.26955437203320987
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_708791158,0.2761338836483224
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_780540798,0.24400652497423078
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_827732877,0.26902881170347204
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_837421620,0.2897669939860751
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_845880246,0.2997900799607229
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_850300441,0.24915919983566406
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,all,independent_melt_856510393,0.22906709705596148
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_129223029,0.25133465242675596
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_176364202,0.2739537662773323
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_197585375,0.29876967822319106
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_24993146,0.33892140595206527
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_340453041,0.2806038486838945
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_444631845,0.26959115523637783
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_468207512,0.24252928532058823
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_553888770,0.26955437203320987
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_708791158,0.2761338836483224
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_780540798,0.24400652497423078
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_827732877,0.26902881170347204
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_837421620,0.2897669939860751
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_845880246,0.2997900799607229
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_850300441,0.24915919983566406
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,liquid,independent_melt_856510393,0.22906709705596148
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_129223029,0.5257298057360991
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_176364202,0.624693499309098
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_197585375,0.6790985195297683
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_24993146,0.7164757953035299
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_340453041,0.6595573877837633
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_444631845,0.5442365333087084
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_468207512,0.5699243948699705
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_553888770,0.6003257668132123
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_708791158,0.5715449832662152
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_780540798,0.5660519548725256
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_827732877,0.599759977204743
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_837421620,0.6336916424147777
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_845880246,0.624708084994538
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_850300441,0.4915831835060835
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,all,independent_melt_856510393,0.564878483815792
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_129223029,0.5257298057360991
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_176364202,0.624693499309098
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_197585375,0.6790985195297683
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_24993146,0.7164757953035299
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_340453041,0.6595573877837633
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_444631845,0.5442365333087084
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_468207512,0.5699243948699705
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_553888770,0.6003257668132123
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_708791158,0.5715449832662152
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_780540798,0.5660519548725256
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_827732877,0.599759977204743
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_837421620,0.6336916424147777
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_845880246,0.624708084994538
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_850300441,0.4915831835060835
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,liquid,independent_melt_856510393,0.564878483815792
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_129223029,0.5288016905366101
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_176364202,0.6250547667944749
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_197585375,0.6774714363530271
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_24993146,0.7186594087705833
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_340453041,0.6603023061541103
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_444631845,0.5454478533467735
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_468207512,0.5682464114583178
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_553888770,0.599899989959047
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_708791158,0.5717859734722888
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_780540798,0.5663191334787806
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_827732877,0.5992754097288818
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_837421620,0.6359547108419613
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_845880246,0.6260450531329284
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_850300441,0.48865846529627094
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,all,independent_melt_856510393,0.5721948064714488
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_129223029,0.5288016905366101
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_176364202,0.6250547667944749
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_197585375,0.6774714363530271
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_24993146,0.7186594087705833
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_340453041,0.6603023061541103
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_444631845,0.5454478533467735
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_468207512,0.5682464114583178
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_553888770,0.599899989959047
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_708791158,0.5717859734722888
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_780540798,0.5663191334787806
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_827732877,0.5992754097288818
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_837421620,0.6359547108419613
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_845880246,0.6260450531329284
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_850300441,0.48865846529627094
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,liquid,independent_melt_856510393,0.5721948064714488
paired_relaxed,0,observed,relaxed,exported,angular,300,0.8008438725564309,0.7979648356269472,ridge,all,independent_melt_129223029,0.7762499700206196
paired_relaxed,0,observed,relaxed,exported,angular,300,0.8008438725564309,0.7979648356269472,ridge,all,independent_melt_176364202,0.8632066003637487
paired_relaxed,0,observed,relaxed,exported,angular,300,0.8008438725564309,0.7979648356269472,ridge,all,independent_melt_197585375,0.8400332387628835
