task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms
structure,linear,delta_mace,938,450.0,0.05,q6,13,0.22949004184236627,0.5500440943831092
structure,linear,delta_mace,938,450.0,0.05,w4,13,2.3137458338129293,1.547580763054549
structure,linear,delta_mace,938,450.0,0.05,w6,13,0.04903302460709927,0.2132062701016716
structure,linear,delta_mace,938,450.0,0.05,qbar6,13,0.04878982738298177,0.35945473949190987
structure,linear,delta_mace,938,450.0,0.05,q6_coherence,13,0.010867156760195543,0.2256067345542457
structure,linear,delta_mace,938,450.0,0.05,bond_order,13,0.6882027779669737,0.8659734296468224
structure,linear,delta_mace,938,450.0,0.05,angular_arrangement,13,0.9973080947753565,1.0600659779537185
structure,linear,delta_mace,942,450.0,0.05,q4,206,0.06262465390086956,0.18808513950432873
structure,linear,delta_mace,942,450.0,0.05,q6,206,0.014716681824239462,0.11409508279772727
structure,linear,delta_mace,942,450.0,0.05,w4,206,0.09065355256642194,0.2723829738548929
structure,linear,delta_mace,942,450.0,0.05,w6,206,0.01510715730299668,0.09270735987560787
structure,linear,delta_mace,942,450.0,0.05,qbar6,206,0.006651258629176843,0.04026644987015386
structure,linear,delta_mace,942,450.0,0.05,q6_coherence,206,0.009440740930064032,0.0203954079111501
structure,linear,delta_mace,942,450.0,0.05,bond_order,206,0.03319900752562809,0.1490068266283638
structure,linear,delta_mace,942,450.0,0.05,angular_arrangement,206,0.12001064083699545,0.3904597233780116
structure,linear,delta_mace,970,500.0,0.05,q4,82,0.1696088161460996,0.4122969130415288
structure,linear,delta_mace,970,500.0,0.05,q6,82,0.02048029634645843,0.15570356584334472
structure,linear,delta_mace,970,500.0,0.05,w4,82,0.15320433274666762,0.3966564763436262
structure,linear,delta_mace,970,500.0,0.05,w6,82,0.018366340893681738,0.10562520457987064
structure,linear,delta_mace,970,500.0,0.05,qbar6,82,0.010674182349475994,0.07958244387716755
structure,linear,delta_mace,970,500.0,0.05,q6_coherence,82,0.01292486294528569,0.04325246021223588
structure,linear,delta_mace,970,500.0,0.05,bond_order,82,0.06420980523794484,0.24863947449927762
structure,linear,delta_mace,970,500.0,0.05,angular_arrangement,82,0.15833812199291908,0.4564394598621464
structure,linear,delta_mace,971,500.0,0.05,q4,16,0.5342968057377574,0.6995239887906375
structure,linear,delta_mace,971,500.0,0.05,q6,16,0.056298121886794186,0.19126547100619057
structure,linear,delta_mace,971,500.0,0.05,w4,16,0.4617832953664236,0.7208948353117678
structure,linear,delta_mace,971,500.0,0.05,w6,16,0.0337235637654055,0.1406353350802877
structure,linear,delta_mace,971,500.0,0.05,qbar6,16,0.023501002522082384,0.13026485036415222
structure,linear,delta_mace,971,500.0,0.05,q6_coherence,16,0.017538971483643202,0.08282895095921848
structure,linear,delta_mace,971,500.0,0.05,bond_order,16,0.18785696012701777,0.4260699314084698
structure,linear,delta_mace,971,500.0,0.05,angular_arrangement,16,0.21094487765154063,0.4772211851500516
structure,linear,delta_mace,1000,510.0,0.05,q4,2,0.15341250592772118,0.18959328285465324
structure,linear,delta_mace,1000,510.0,0.05,q6,2,0.008005723590218955,0.18444600397720076
structure,linear,delta_mace,1000,510.0,0.05,w4,2,0.06657613429317329,0.18940047086597553
structure,linear,delta_mace,1000,510.0,0.05,w6,2,0.029863201088747078,0.1854566227772121
structure,linear,delta_mace,1000,510.0,0.05,qbar6,2,0.014330475147866102,0.05976879124222398
structure,linear,delta_mace,1000,510.0,0.05,q6_coherence,2,0.009759120104645757,0.02829881516315293
structure,linear,delta_mace,1000,510.0,0.05,bond_order,2,0.04699119335872873,0.15524484421344417
structure,linear,delta_mace,1000,510.0,0.05,angular_arrangement,2,0.16090096549092542,0.4681339093935752
structure,linear,delta_mace,1001,510.0,0.05,q4,27,0.3265308342742873,0.5806120321533584
structure,linear,delta_mace,1001,510.0,0.05,q6,27,0.020684350878532105,0.15791416154800664
structure,linear,delta_mace,1001,510.0,0.05,w4,27,0.4172961878488114,0.632134740607913
structure,linear,delta_mace,1001,510.0,0.05,w6,27,0.01800148399415605,0.1417871957623332
structure,linear,delta_mace,1001,510.0,0.05,qbar6,27,0.016732373157160817,0.09907650604183864
structure,linear,delta_mace,1001,510.0,0.05,q6_coherence,27,0.015536663689333085,0.06835355034916336
structure,linear,delta_mace,1001,510.0,0.05,bond_order,27,0.13579698230704682,0.3642877789511647
structure,linear,delta_mace,1001,510.0,0.05,angular_arrangement,27,0.2589219258042291,0.5148658056162762
structure,linear,delta_mace,1009,520.0,0.05,q4,14,0.10061225249594259,0.2113813404481155
structure,linear,delta_mace,1009,520.0,0.05,q6,14,0.014430978807998141,0.1575887899811701
structure,linear,delta_mace,1009,520.0,0.05,w4,14,0.06423758082358982,0.21643950211051974
structure,linear,delta_mace,1009,520.0,0.05,w6,14,0.011543885575791151,0.09891221474462229
structure,linear,delta_mace,1009,520.0,0.05,qbar6,14,0.008046521741756263,0.08945530424463699
structure,linear,delta_mace,1009,520.0,0.05,q6_coherence,14,0.009348599664388696,0.05055296745715174
structure,linear,delta_mace,1009,520.0,0.05,bond_order,14,0.03470330318491112,0.15094360762280937
structure,linear,delta_mace,1009,520.0,0.05,angular_arrangement,14,0.17406983137991233,0.45369065818224485
structure,linear,delta_mace,911,400.0,0.1,q4,13431,1.005746289751812,1.0266270699159583
structure,linear,delta_mace,911,400.0,0.1,q6,13431,0.16729373408744908,0.4510847212905268
structure,linear,delta_mace,911,400.0,0.1,w4,13431,1.3948492410143054,1.1788873541785532
structure,linear,delta_mace,911,400.0,0.1,w6,13431,0.8718182683995225,0.9414256790661032
structure,linear,delta_mace,911,400.0,0.1,qbar6,13431,0.05180358392367829,0.2363553336651145
structure,linear,delta_mace,911,400.0,0.1,q6_coherence,13431,0.08275482732703679,0.2796867605913576
structure,linear,delta_mace,911,400.0,0.1,bond_order,13431,0.5957109907506339,0.7818340400744901
structure,linear,delta_mace,911,400.0,0.1,angular_arrangement,13431,0.4988712163937914,0.8252979712638587
structure,linear,delta_mace,913,400.0,0.1,q4,11219,0.5905070691177092,0.8448989307302719
structure,linear,delta_mace,913,400.0,0.1,q6,11219,0.1637245537375249,0.46883306725310797
structure,linear,delta_mace,913,400.0,0.1,w4,11219,0.5202520455651823,0.7145189952348846
structure,linear,delta_mace,913,400.0,0.1,w6,11219,1.0475411008158129,1.0293600635205897
structure,linear,delta_mace,913,400.0,0.1,qbar6,11219,0.039205610107833896,0.20303463450821171
structure,linear,delta_mace,913,400.0,0.1,q6_coherence,11219,0.09253547872168513,0.30413820210350695
structure,linear,delta_mace,913,400.0,0.1,bond_order,11219,0.4089609763442913,0.6630109717305254
structure,linear,delta_mace,913,400.0,0.1,angular_arrangement,11219,0.3778852393439423,0.7542531642816
structure,linear,delta_mace,938,450.0,0.1,q4,10713,1.8531392729009708,1.3471635105358934
structure,linear,delta_mace,938,450.0,0.1,q6,10713,0.2686088766112223,0.5533101707913456
structure,linear,delta_mace,938,450.0,0.1,w4,10713,2.658147036154059,1.6320479698268333
structure,linear,delta_mace,938,450.0,0.1,w6,10713,0.5071885468582754,0.7083241471819619
structure,linear,delta_mace,938,450.0,0.1,qbar6,10713,0.09658314494837252,0.344674321476995
structure,linear,delta_mace,938,450.0,0.1,q6_coherence,10713,0.09240576288170947,0.30677619376100695
structure,linear,delta_mace,938,450.0,0.1,bond_order,10713,0.9126787733924349,0.9573589855658117
structure,linear,delta_mace,938,450.0,0.1,angular_arrangement,10713,0.7610876649791332,0.9872689185839557
structure,linear,delta_mace,942,450.0,0.1,q4,18952,0.3858843516307907,0.6211528106411476
structure,linear,delta_mace,942,450.0,0.1,q6,18952,0.06717284634214031,0.2989398844217068
structure,linear,delta_mace,942,450.0,0.1,w4,18952,0.46799939979383004,0.6820119560558205
structure,linear,delta_mace,942,450.0,0.1,w6,18952,0.251677727652802,0.4933391599659156
structure,linear,delta_mace,942,450.0,0.1,qbar6,18952,0.02259202625098378,0.15644052039069942
structure,linear,delta_mace,942,450.0,0.1,q6_coherence,18952,0.03863480397225299,0.16765122627601994
structure,linear,delta_mace,942,450.0,0.1,bond_order,18952,0.20566019260713322,0.45392735720531113
structure,linear,delta_mace,942,450.0,0.1,angular_arrangement,18952,0.2759212588196266,0.6903348653220536
structure,linear,delta_mace,970,500.0,0.1,q4,20747,0.26284845459515743,0.4714557417719975
structure,linear,delta_mace,970,500.0,0.1,q6,20747,0.05073917991827377,0.2592551341450374
structure,linear,delta_mace,970,500.0,0.1,w4,20747,0.28744546391303744,0.5211441605080807
structure,linear,delta_mace,970,500.0,0.1,w6,20747,0.20354139175599964,0.44411739938881173
structure,linear,delta_mace,970,500.0,0.1,qbar6,20747,0.018960025582880662,0.11966572327426174
structure,linear,delta_mace,970,500.0,0.1,q6_coherence,20747,0.03243610935438745,0.13732672809140983
structure,linear,delta_mace,970,500.0,0.1,bond_order,20747,0.1426617708532894,0.36320190828173043
structure,linear,delta_mace,970,500.0,0.1,angular_arrangement,20747,0.27780124687949453,0.6968514217406444
structure,linear,delta_mace,971,500.0,0.1,q4,10619,0.7856888909499552,0.9008294576495057
structure,linear,delta_mace,971,500.0,0.1,q6,10619,0.14302802309186347,0.4132977630305768
structure,linear,delta_mace,971,500.0,0.1,w4,10619,0.8196663519663389,0.9274178498987655
structure,linear,delta_mace,971,500.0,0.1,w6,10619,0.5355267170095931,0.72640308493721
structure,linear,delta_mace,971,500.0,0.1,qbar6,10619,0.048132448984073394,0.2603825747723752
structure,linear,delta_mace,971,500.0,0.1,q6_coherence,10619,0.0741981204617562,0.2694443008106143
structure,linear,delta_mace,971,500.0,0.1,bond_order,10619,0.4010400920772633,0.646847918666196
structure,linear,delta_mace,971,500.0,0.1,angular_arrangement,10619,0.4717556169048599,0.8297429856149184
structure,linear,delta_mace,1000,510.0,0.1,q4,7473,1.72639234588931,1.3694532009823093
structure,linear,delta_mace,1000,510.0,0.1,q6,7473,0.30050847167838324,0.5814350908456233
structure,linear,delta_mace,1000,510.0,0.1,w4,7473,2.1984695181761023,1.485107729828026
structure,linear,delta_mace,1000,510.0,0.1,w6,7473,1.3343637109814226,1.1487602659941378
structure,linear,delta_mace,1000,510.0,0.1,qbar6,7473,0.09207081494660434,0.2878109178255946
structure,linear,delta_mace,1000,510.0,0.1,q6_coherence,7473,0.13437903890585773,0.3405745462688651
structure,linear,delta_mace,1000,510.0,0.1,bond_order,7473,0.9643639834296133,0.9947772027322734
structure,linear,delta_mace,1000,510.0,0.1,angular_arrangement,7473,0.8610046478461879,1.0270293560948809
structure,linear,delta_mace,1001,510.0,0.1,q4,11038,0.7818031645681688,0.8978323454131423
structure,linear,delta_mace,1001,510.0,0.1,q6,11038,0.12880790877283663,0.4285204217098126
structure,linear,delta_mace,1001,510.0,0.1,w4,11038,0.9359242076073908,0.969194001961416
structure,linear,delta_mace,1001,510.0,0.1,w6,11038,0.4819505111029784,0.6915470759393563
structure,linear,delta_mace,1001,510.0,0.1,qbar6,11038,0.04578944080145597,0.29217495095791196
structure,linear,delta_mace,1001,510.0,0.1,q6_coherence,11038,0.07267003321094827,0.311294475741892
structure,linear,delta_mace,1001,510.0,0.1,bond_order,11038,0.4078242110106299,0.6569598537411243
structure,linear,delta_mace,1001,510.0,0.1,angular_arrangement,11038,0.423994365790318,0.8038537170449556
structure,linear,delta_mace,881,520.0,0.1,q4,7220,2.0837089008464384,1.456085097712625
structure,linear,delta_mace,881,520.0,0.1,q6,7220,0.283883527419686,0.5538194099410891
structure,linear,delta_mace,881,520.0,0.1,w4,7220,2.420682059175207,1.543980384081562
structure,linear,delta_mace,881,520.0,0.1,w6,7220,1.428927527367449,1.199140873534706
structure,linear,delta_mace,881,520.0,0.1,qbar6,7220,0.08677507312880475,0.29781480209504785
structure,linear,delta_mace,881,520.0,0.1,q6_coherence,7220,0.1391975655172937,0.3589105380939715
structure,linear,delta_mace,881,520.0,0.1,bond_order,7220,1.0738624422424798,1.0381252687995095
structure,linear,delta_mace,881,520.0,0.1,angular_arrangement,7220,0.8527378028457706,1.0028674037362708
structure,linear,delta_mace,1009,520.0,0.1,q4,13594,1.3097184937653996,1.1698018970890318
structure,linear,delta_mace,1009,520.0,0.1,q6,13594,0.17767699194995415,0.4344309270350266
structure,linear,delta_mace,1009,520.0,0.1,w4,13594,1.954241713636921,1.4351748440500554
structure,linear,delta_mace,1009,520.0,0.1,w6,13594,0.30048771709027305,0.5394766852500842
structure,linear,delta_mace,1009,520.0,0.1,qbar6,13594,0.05641192080722839,0.26619902782914234
structure,linear,delta_mace,1009,520.0,0.1,q6_coherence,13594,0.05477880111995865,0.2222729122037974
structure,linear,delta_mace,1009,520.0,0.1,bond_order,13594,0.6422192730616225,0.819369249853901
structure,linear,delta_mace,1009,520.0,0.1,angular_arrangement,13594,0.6348970909545713,0.9070728693780314
structure,linear,duplicate_mace,911,400.0,0.05,q4,91,0.6237966478048445,0.7864290239137353
structure,linear,duplicate_mace,911,400.0,0.05,q6,91,0.08460541651314435,0.28107120380936584
structure,linear,duplicate_mace,911,400.0,0.05,w4,91,0.986308774328206,1.0039194051485754
structure,linear,duplicate_mace,911,400.0,0.05,w6,91,0.010878882465121423,0.09833909551856254
structure,linear,duplicate_mace,911,400.0,0.05,qbar6,91,0.04861767588025128,0.1637500602188683
structure,linear,duplicate_mace,911,400.0,0.05,q6_coherence,91,0.031755607135147294,0.08737102635964063
structure,linear,duplicate_mace,911,400.0,0.05,bond_order,91,0.2976605006877858,0.5399759500006852
structure,linear,duplicate_mace,911,400.0,0.05,angular_arrangement,91,0.3433635802638418,0.613096792440957
structure,linear,duplicate_mace,913,400.0,0.05,q4,158,0.05146356294414759,0.16580978263499452
structure,linear,duplicate_mace,913,400.0,0.05,q6,158,0.015190723608911376,0.11235314043889053
structure,linear,duplicate_mace,913,400.0,0.05,w4,158,0.05745117357264761,0.21209998368458238
structure,linear,duplicate_mace,913,400.0,0.05,w6,158,0.013899184830358579,0.07868418925212133
structure,linear,duplicate_mace,913,400.0,0.05,qbar6,158,0.026043640141537486,0.040421867971188956
structure,linear,duplicate_mace,913,400.0,0.05,q6_coherence,158,0.021278476151549243,0.024684560340675978
structure,linear,duplicate_mace,913,400.0,0.05,bond_order,158,0.030887793541525314,0.12485790045134083
structure,linear,duplicate_mace,913,400.0,0.05,angular_arrangement,158,0.10655567623929527,0.37381207866282845
structure,linear,duplicate_mace,938,450.0,0.05,q4,13,1.5766497330108673,1.2555246469716765
structure,linear,duplicate_mace,938,450.0,0.05,q6,13,0.23846431813240462,0.5500440943831092
structure,linear,duplicate_mace,938,450.0,0.05,w4,13,2.338533782177026,1.547580763054549
structure,linear,duplicate_mace,938,450.0,0.05,w6,13,0.05458949878810645,0.2132062701016716
structure,linear,duplicate_mace,938,450.0,0.05,qbar6,13,0.09071823260719275,0.35945473949190987
structure,linear,duplicate_mace,938,450.0,0.05,q6_coherence,13,0.037863643409340265,0.2256067345542457
structure,linear,duplicate_mace,938,450.0,0.05,bond_order,13,0.7228032013541562,0.8659734296468224
structure,linear,duplicate_mace,938,450.0,0.05,angular_arrangement,13,1.0494406832721828,1.0600659779537185
structure,linear,duplicate_mace,942,450.0,0.05,q4,206,0.06059675156519151,0.18808513950432873
structure,linear,duplicate_mace,942,450.0,0.05,q6,206,0.023443089746776457,0.11409508279772727
structure,linear,duplicate_mace,942,450.0,0.05,w4,206,0.08714518140009807,0.2723829738548929
structure,linear,duplicate_mace,942,450.0,0.05,w6,206,0.010896171388561048,0.09270735987560787
structure,linear,duplicate_mace,942,450.0,0.05,qbar6,206,0.02620173837569237,0.04026644987015386
structure,linear,duplicate_mace,942,450.0,0.05,q6_coherence,206,0.021785086543365535,0.0203954079111501
structure,linear,duplicate_mace,942,450.0,0.05,bond_order,206,0.03834466983661416,0.1490068266283638
structure,linear,duplicate_mace,942,450.0,0.05,angular_arrangement,206,0.12863323376471358,0.3904597233780116
structure,linear,duplicate_mace,970,500.0,0.05,q4,82,0.16422737796524112,0.4122969130415288
structure,linear,duplicate_mace,970,500.0,0.05,q6,82,0.03091698810189887,0.15570356584334472
structure,linear,duplicate_mace,970,500.0,0.05,w4,82,0.13609364570851792,0.3966564763436262
structure,linear,duplicate_mace,970,500.0,0.05,w6,82,0.016790886926222024,0.10562520457987064
structure,linear,duplicate_mace,970,500.0,0.05,qbar6,82,0.02364098898308355,0.07958244387716755
structure,linear,duplicate_mace,970,500.0,0.05,q6_coherence,82,0.014897390471216925,0.04325246021223588
structure,linear,duplicate_mace,970,500.0,0.05,bond_order,82,0.06442787969269674,0.24863947449927762
structure,linear,duplicate_mace,970,500.0,0.05,angular_arrangement,82,0.17456731266330577,0.4564394598621464
structure,linear,duplicate_mace,971,500.0,0.05,q4,16,0.5312072816578286,0.6995239887906375
structure,linear,duplicate_mace,971,500.0,0.05,q6,16,0.06337716201205751,0.19126547100619057
structure,linear,duplicate_mace,971,500.0,0.05,w4,16,0.49673569562351244,0.7208948353117678
structure,linear,duplicate_mace,971,500.0,0.05,w6,16,0.033585306394047706,0.1406353350802877
structure,linear,duplicate_mace,971,500.0,0.05,qbar6,16,0.0433800655630983,0.13026485036415222
structure,linear,duplicate_mace,971,500.0,0.05,q6_coherence,16,0.030259749697905194,0.08282895095921848
structure,linear,duplicate_mace,971,500.0,0.05,bond_order,16,0.19975754349140828,0.4260699314084698
structure,linear,duplicate_mace,971,500.0,0.05,angular_arrangement,16,0.22368207869652235,0.4772211851500516
structure,linear,duplicate_mace,1000,510.0,0.05,q4,2,0.03532110237578012,0.18959328285465324
structure,linear,duplicate_mace,1000,510.0,0.05,q6,2,0.027364889001992722,0.18444600397720076
structure,linear,duplicate_mace,1000,510.0,0.05,w4,2,0.06487930297921381,0.18940047086597553
structure,linear,duplicate_mace,1000,510.0,0.05,w6,2,0.037496413229425665,0.1854566227772121
